model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,24743,car,470.7,470.93333333333334,0.2333333333333485,14121,14128,772.1759,396.9438,750.16113,365.27753,0.7136715395109994,0.8081265091896057,7
default,24799,car,471.2,600.7,129.50000000000006,14136,18021,134.1561,361.90775,134.1561,361.90775,0.2801241874694824,0.2801241874694824,1
default,24846,truck,477.26666666666665,477.6333333333333,0.36666666666667425,14318,14329,139.34605,361.13757,87.013565,396.38852,0.5954504825852134,0.6664575338363647,11
default,24931,truck,480.76666666666665,481.1,0.33333333333337123,14423,14433,128.08566,360.60956,72.081436,396.4577,0.4407060980796814,0.5867874026298523,10
default,24979,truck,479.06666666666666,479.6,0.5333333333333599,14372,14388,998.4994,396.74963,945.08856,361.81693,0.5490281693637371,0.6480734348297119,16
default,24983,car,477.56666666666666,477.6666666666667,0.10000000000002274,14327,14330,93.91295,392.18237,82.003815,399.67145,0.4085513800382614,0.43369778990745544,2
default,25034,truck,483.8666666666667,484.1666666666667,0.30000000000001137,14516,14525,156.18991,360.8967,102.74286,396.04526,0.37416592240333557,0.43475401401519775,8
default,25095,car,487.6666666666667,487.8333333333333,0.16666666666662877,14630,14635,376.97137,363.31866,354.2676,399.8875,0.9150883316993713,0.9313703775405884,5
default,25124,truck,484.2,484.53333333333336,0.33333333333337123,14526,14536,961.4614,398.92514,910.1766,360.4204,0.5020861228307089,0.6692746877670288,9
default,25136,truck,491.4,491.7,0.30000000000001137,14742,14751,167.97731,360.03598,116.39833,398.07898,0.6259365744060941,0.7227154970169067,9
default,25153,car,494.3,494.53333333333336,0.2333333333333485,14829,14836,383.47794,361.6561,362.89227,399.27866,0.7785435829843793,0.9368948340415955,7
default,25156,car,483.8666666666667,600.7,116.83333333333337,14516,18021,156.07037,360.81818,117.21748,387.1366,0.4912663315023695,0.531482458114624,7
default,25172,car,484.26666666666665,600.7,116.4333333333334,14528,18021,950.8749,391.9666,921.6908,368.75275,0.4764437139034271,0.6789346933364868,5
