model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,17678,car,500.7,501.06666666666666,0.36666666666667425,15021,15032,909.9264,398.6385,867.15,360.19162,0.510638051562839,0.6453753113746643,9
default,17696,car,501.76666666666665,502.1333333333333,0.36666666666667425,15053,15064,932.78235,398.56122,895.11206,363.034,0.860173604705117,0.8879147171974182,11
default,17715,truck,500.73333333333335,600.7,99.9666666666667,15022,18021,905.5453,395.76242,905.5453,395.76242,0.48236411809921265,0.48236411809921265,1
default,17717,car,502.0,502.3,0.30000000000001137,15060,15069,784.6102,397.9475,759.7085,361.37366,0.8668980002403259,0.8780003786087036,9
default,17719,truck,500.93333333333334,600.7,99.76666666666671,15028,18021,876.99506,369.4187,868.4077,361.82605,0.3979618400335312,0.41105058789253235,2
default,17723,car,502.3,502.93333333333334,0.6333333333333258,15069,15088,1076.1655,389.1734,1016.17395,362.30612,0.5038285725995114,0.7207948565483093,19
default,17741,truck,502.6666666666667,502.96666666666664,0.2999999999999545,15080,15089,878.71216,398.91388,842.46094,361.7713,0.6517708748579025,0.7685685157775879,8
default,17749,car,508.06666666666666,508.23333333333335,0.16666666666668561,15242,15247,194.4113,365.703,155.2595,396.3628,0.8149910807609558,0.8849526643753052,5
default,17796,car,502.96666666666664,600.7,97.7333333333334,15089,18021,98.187454,362.13617,98.187454,362.13617,0.4037695527076721,0.4037695527076721,1
default,17798,truck,502.8666666666667,600.7,97.83333333333337,15086,18021,852.2468,370.8329,852.2468,370.8329,0.4483211040496826,0.4483211040496826,1
default,17800,car,504.0,504.26666666666665,0.2666666666666515,15120,15128,796.7844,399.04663,770.28174,363.5106,0.8684189096093178,0.8782937526702881,8
default,17809,truck,503.1,600.7,97.60000000000002,15093,18021,70.962715,378.24997,56.30212,388.6217,0.40355148911476135,0.4099084734916687,2
default,17830,car,504.9,505.2,0.30000000000001137,15147,15156,894.68896,397.61276,858.15344,362.65903,0.6005917936563492,0.6863137483596802,8
default,17850,truck,505.0,600.7,95.70000000000005,15150,18021,880.20715,384.9142,880.20715,384.9142,0.42006048560142517,0.42006048560142517,1
default,17853,truck,505.1333333333333,505.2,0.06666666666666288,15154,15156,863.1638,368.3969,859.9126,363.8963,0.4095998555421829,0.4368920624256134,2
default,17893,car,508.1,508.9,0.7999999999999545,15243,15267,1068.733,397.09473,1032.2437,360.78235,0.5785082690417767,0.676171064376831,24
default,17897,truck,510.73333333333335,511.0,0.2666666666666515,15322,15330,137.18388,362.0157,90.94136,396.42786,0.6818713396787643,0.8295317888259888,8
default,17912,truck,511.06666666666666,511.3666666666667,0.30000000000001137,15332,15341,90.49141,362.86053,45.313698,396.9165,0.5269425080882179,0.649619460105896,9
default,17931,car,509.06666666666666,509.43333333333334,0.36666666666667425,15272,15283,946.4558,399.36963,901.56323,360.38333,0.5234405828846825,0.6478793621063232,9
default,17942,truck,508.1333333333333,600.7,92.56666666666672,15244,18021,1066.8579,397.13135,1066.8579,397.13135,0.4188118278980255,0.4188118278980255,1
default,17970,car,509.1666666666667,600.7,91.53333333333336,15275,18021,933.5952,388.50323,919.417,374.83374,0.43302610516548157,0.4616796374320984,3
default,17977,car,509.4,509.5,0.10000000000002274,15282,15285,902.88086,360.91998,902.88086,360.91998,0.43970152735710144,0.43970152735710144,1
default,17978,truck,510.5,510.8333333333333,0.3333333333333144,15315,15325,959.2008,399.2113,915.43115,362.2956,0.5354234039783478,0.627393364906311,10
default,18010,car,516.4666666666667,516.6666666666666,0.1999999999999318,15494,15500,259.12225,360.64758,223.017,393.36267,0.8759059508641561,0.8947713971138,6
default,18039,car,511.96666666666664,512.3,0.3333333333333144,15359,15369,824.41614,397.41632,795.0779,362.819,0.8450895488262177,0.8725684881210327,10
default,18081,truck,516.6333333333333,516.8666666666667,0.2333333333333485,15499,15506,43.052795,364.38843,23.513403,385.83688,0.5712801345757076,0.6313190460205078,7
default,18088,car,517.0,517.3,0.2999999999999545,15510,15519,126.28919,364.8341,71.9552,399.1474,0.4979952201247215,0.65362149477005,8
default,18108,truck,513.0,513.3,0.2999999999999545,15390,15399,918.02893,396.51816,879.4522,362.0645,0.5253349766135216,0.6694895625114441,8
default,18113,car,519.2,519.4666666666667,0.2666666666666515,15576,15584,157.35666,362.6635,112.42297,394.4605,0.6289016082882881,0.7360600233078003,8
default,18154,motorcycle,512.6666666666666,600.7,88.03333333333342,15380,18021,773.39087,392.50757,750.26697,366.06888,0.43154243628184,0.48298561573028564,3
default,18190,car,513.0,600.7,87.70000000000005,15390,18021,919.81696,397.88318,893.8075,376.5639,0.45004240175088245,0.5186876058578491,6
default,18206,car,514.8333333333334,515.3,0.4666666666665833,15445,15459,985.8854,399.78235,940.27106,360.43445,0.5760504053189204,0.7426740527153015,13
default,18207,truck,519.2,600.7,81.5,15576,18021,67.23352,363.48346,27.649805,394.63574,0.6232590436935425,0.7088252305984497,10
default,18210,truck,514.7333333333333,515.0,0.2666666666666515,15442,15450,877.3529,393.77795,848.3878,362.60614,0.4639718160033226,0.5690801739692688,8
default,18213,car,521.0,521.1666666666666,0.16666666666662877,15630,15635,313.00977,365.14285,290.25122,392.86398,0.7385648250579834,0.8020648956298828,5
