model,track_id,class,enter_time_s,exit_time_s,duration_s,enter_frame,exit_frame,enter_cx,enter_cy,exit_cx,exit_cy,avg_conf_in_region,max_conf_in_region,frames_in_region
default,206,car,6.566666666666666,7.9,1.333333333333334,197,237,1206.9579,599.688,1175.051,560.1677,0.6398527782696944,0.779729962348938,39
default,207,car,8.7,9.633333333333333,0.9333333333333336,261,289,864.39343,561.4514,844.68256,599.9552,0.4447043471866184,0.6627046465873718,27
default,245,bus,4.466666666666667,419.96666666666664,415.5,134,12599,948.1709,579.79785,948.1709,579.79785,0.34136828780174255,0.34136828780174255,1
default,292,car,5.266666666666667,419.96666666666664,414.7,158,12599,840.354,578.124,826.2058,597.9644,0.3113023421981118,0.41034823656082153,11
default,294,car,13.1,14.133333333333333,1.0333333333333332,393,424,911.0426,560.7831,894.9409,599.4777,0.841849813538213,0.872035026550293,31
default,353,car,11.233333333333333,12.433333333333334,1.200000000000001,337,373,927.1763,560.7782,902.85004,599.8651,0.4415640694754464,0.6682676672935486,35
default,355,truck,6.6,419.96666666666664,413.3666666666666,198,12599,1206.0735,599.32544,1200.1123,591.2657,0.4912160767449273,0.5768164396286011,9
default,379,car,14.133333333333333,15.133333333333333,1.0,424,454,821.1708,561.2444,788.11597,599.29944,0.7873786111672719,0.8542243838310242,30
default,382,truck,7.733333333333333,419.96666666666664,412.2333333333333,232,12599,1178.4392,563.6306,1175.1895,560.1863,0.490862175822258,0.5447694659233093,4
default,419,car,14.033333333333333,15.166666666666666,1.1333333333333329,421,455,958.24817,560.3695,948.95264,597.11426,0.3719239720591792,0.5228210687637329,27
default,449,car,13.5,14.433333333333334,0.9333333333333336,405,433,1141.4907,599.0884,1132.0092,560.5416,0.5601694860628673,0.7312617897987366,28
default,451,truck,11.5,419.96666666666664,408.46666666666664,345,12599,923.3185,571.1655,923.3185,571.1655,0.4158993363380432,0.4158993363380432,1
default,452,car,11.633333333333333,419.96666666666664,408.3333333333333,349,12599,921.2258,576.621,920.02405,579.31525,0.35938483476638794,0.4239770770072937,3
default,453,truck,11.8,419.96666666666664,408.16666666666663,354,12599,919.1096,582.11395,919.1096,582.11395,0.33533191680908203,0.33533191680908203,1
default,454,truck,11.9,419.96666666666664,408.06666666666666,357,12599,915.63306,583.7433,915.30695,584.6826,0.4431228041648865,0.47387954592704773,2
default,458,car,12.033333333333333,419.96666666666664,407.9333333333333,361,12599,913.2665,588.275,912.13464,588.9097,0.3226601332426071,0.32435619831085205,2
default,461,car,14.133333333333333,15.466666666666667,1.333333333333334,424,464,1207.9155,599.42004,1179.4216,560.0845,0.7100978150963784,0.7880212068557739,40
default,490,truck,19.766666666666666,20.6,0.8333333333333357,593,618,842.1437,560.74,815.70825,599.55927,0.545291417837143,0.6169202923774719,25
default,521,car,14.7,419.96666666666664,405.26666666666665,441,12599,954.5812,586.8565,952.839,588.6919,0.28456541150808334,0.3465246558189392,4
default,532,car,17.3,18.566666666666666,1.2666666666666657,519,557,1205.4463,598.91943,1189.8623,560.6117,0.5342062060770235,0.702951967716217,38
default,542,truck,22.9,23.8,0.9000000000000021,687,714,863.14905,560.4188,842.26794,599.88,0.6260883112748464,0.7744026184082031,27
default,549,truck,23.633333333333333,24.566666666666666,0.9333333333333336,709,737,881.1409,561.04407,847.4359,599.1272,0.5333583897777966,0.7017819285392761,28
default,555,car,18.566666666666666,19.8,1.2333333333333343,557,594,1164.2653,599.61145,1149.9895,560.569,0.4987929084816495,0.6682896018028259,37
default,565,car,39.93333333333333,41.13333333333333,1.2000000000000028,1198,1234,1182.8962,599.407,1161.5762,560.35156,0.4706910048212324,0.6548574566841125,35
default,576,car,18.866666666666667,20.1,1.2333333333333343,566,603,1112.1804,599.1273,1096.1091,560.7041,0.4213366613194749,0.5738341808319092,37
default,617,car,32.13333333333333,32.2,0.06666666666666998,964,966,1257.2009,560.0708,1256.9968,560.20544,0.40092845261096954,0.40611329674720764,2
default,617,car,32.3,38.7,6.400000000000006,969,1161,1257.7056,560.88007,1259.1252,597.8617,0.45937876332373845,0.5978713631629944,189
default,617,car,38.833333333333336,38.9,0.06666666666666288,1165,1167,1258.8636,596.26855,1258.2214,594.36426,0.36007584631443024,0.36030128598213196,2
default,617,car,39.0,39.13333333333333,0.13333333333333286,1170,1174,1259.0366,599.6426,1258.0432,598.2168,0.4258143678307533,0.4665408432483673,4
default,617,car,39.766666666666666,39.833333333333336,0.06666666666666998,1193,1195,1258.7875,596.41974,1259.3721,599.9383,0.4462912529706955,0.4511503279209137,2
default,617,car,39.9,39.96666666666667,0.06666666666666998,1197,1199,1258.8699,595.834,1259.3267,599.5408,0.4015207439661026,0.40226325392723083,2
default,617,car,40.06666666666667,41.43333333333333,1.36666666666666,1202,1243,1259.9126,599.4013,1259.3702,563.85596,0.5211992990679857,0.6093364357948303,41
default,626,truck,18.866666666666667,419.96666666666664,401.09999999999997,566,12599,1112.8733,599.4712,1112.8733,599.4712,0.27530035376548767,0.27530035376548767,1
default,627,bus,27.0,28.066666666666666,1.0666666666666664,810,842,848.0044,561.0873,821.5781,599.9689,0.4859397578984499,0.7572474479675293,32
default,654,truck,20.0,419.96666666666664,399.96666666666664,600,12599,1096.9786,562.9094,1096.9786,562.9094,0.333098441362381,0.333098441362381,1
default,659,car,20.266666666666666,419.96666666666664,399.7,608,12599,826.8678,585.0952,826.8678,585.0952,0.4197389781475067,0.4197389781475067,1
default,662,car,20.4,419.96666666666664,399.56666666666666,612,12599,821.44165,591.2243,820.473,592.6146,0.4621005952358246,0.4768156409263611,2
default,666,truck,20.533333333333335,419.96666666666664,399.4333333333333,616,12599,817.0303,598.1354,817.0303,598.1354,0.4011094570159912,0.4011094570159912,1
default,697,car,24.466666666666665,25.533333333333335,1.06666666666667,734,766,1144.3611,599.82776,1118.8989,560.1216,0.6602556090801954,0.7583447694778442,32
default,701,car,24.933333333333334,26.166666666666668,1.2333333333333343,748,785,1095.5671,599.5889,1085.3162,560.55994,0.5119802162453935,0.6809001564979553,37
default,715,truck,23.066666666666666,419.96666666666664,396.9,692,12599,860.11145,567.25305,859.4918,568.3579,0.3141396641731262,0.31622305512428284,2
default,729,truck,23.333333333333332,419.96666666666664,396.6333333333333,700,12599,853.8317,580.12494,851.5339,584.56305,0.454958476126194,0.4693622887134552,4
default,739,truck,33.36666666666667,34.9,1.5333333333333314,1001,1047,873.4598,560.0316,856.85425,599.9352,0.4554177516180536,0.6622915267944336,46
default,745,truck,23.633333333333333,419.96666666666664,396.3333333333333,709,12599,845.91785,592.48883,845.91785,592.48883,0.34492766857147217,0.34492766857147217,1
default,746,truck,23.766666666666666,23.8,0.03333333333333499,713,714,842.7021,599.3268,842.7021,599.3268,0.4488900601863861,0.4488900601863861,1
default,755,truck,24.1,419.96666666666664,395.8666666666666,723,12599,865.3041,579.5228,865.3041,579.5228,0.3423222005367279,0.3423222005367279,1
default,779,car,28.166666666666668,29.666666666666668,1.5,845,890,1153.9404,599.3862,1141.7583,560.18854,0.5027698299219442,0.6836555004119873,43
default,790,car,31.766666666666666,32.8,1.0333333333333314,953,984,929.431,560.4131,917.9698,599.50867,0.8315203535941339,0.8393949866294861,31
default,799,car,30.8,31.8,1.0,924,954,872.6003,561.51746,845.87665,599.93567,0.4695060362418493,0.6546664834022522,30
default,848,bus,27.333333333333332,419.96666666666664,392.6333333333333,820,12599,839.5089,572.78296,839.5089,572.78296,0.338941365480423,0.338941365480423,1
default,860,car,27.666666666666668,419.96666666666664,392.29999999999995,830,12599,831.24756,585.6393,829.29675,589.9067,0.3556056320667267,0.3839660584926605,4
default,866,truck,27.933333333333334,419.96666666666664,392.0333333333333,838,12599,825.0184,596.69275,825.0184,596.69275,0.3275439441204071,0.3275439441204071,1
default,880,truck,28.6,419.96666666666664,391.3666666666666,858,12599,1148.446,586.66394,1148.446,586.66394,0.32408225536346436,0.32408225536346436,1
default,913,car,29.633333333333333,419.96666666666664,390.3333333333333,889,12599,1141.7644,560.43286,1141.7644,560.43286,0.3413234353065491,0.3413234353065491,1
default,933,bus,33.96666666666667,35.233333333333334,1.2666666666666657,1019,1057,942.18396,562.4548,935.1984,599.69763,0.4601472890690753,0.6466919183731079,38
default,947,truck,30.966666666666665,419.96666666666664,389.0,929,12599,867.9252,568.53394,863.88055,574.4487,0.4047522147496541,0.468382865190506,6
default,952,car,31.233333333333334,419.96666666666664,388.7333333333333,937,12599,861.0328,577.74524,861.0328,577.74524,0.3858850598335266,0.3858850598335266,1
default,957,car,31.6,419.96666666666664,388.3666666666666,948,12599,851.1871,593.00244,849.6277,596.15485,0.3840002119541168,0.4017673432826996,3
default,961,car,36.03333333333333,38.03333333333333,2.0,1081,1141,1096.2476,599.4607,1088.0852,560.68225,0.7726537734270096,0.8014057278633118,60
