experiment_key,plot_label,video_key,direction,min_avg_conf,min_duration_s,max_duration_s,overall_wape,keke_f1
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.5,0.0,10.0,0.20754716981132076,0.9802816901408451
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.5,0.0,10.0,0.9367469879518072,0.26666666666666666
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.5,0.15,10.0,0.18867924528301888,0.9774011299435028
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.5,0.15,10.0,0.9186746987951807,0.25941422594142255
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.5,0.3,10.0,0.5,0.785234899328859
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.5,0.3,10.0,0.6867469879518072,0.2297872340425532
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.5,0.5,10.0,0.889937106918239,0.19900497512437812
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.5,0.5,10.0,0.8765060240963856,0.12612612612612614
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.6,0.0,10.0,0.22955974842767296,0.956772334293948
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.6,0.0,10.0,0.8975903614457831,0.19913419913419914
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.6,0.15,10.0,0.20754716981132076,0.953757225433526
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.6,0.15,10.0,0.8765060240963856,0.19913419913419914
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.6,0.3,10.0,0.5188679245283019,0.7645051194539249
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.6,0.3,10.0,0.677710843373494,0.1834061135371179
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,downward,0.6,0.5,10.0,0.8930817610062893,0.19900497512437812
yola_road__yolo26l_tuned__botsort__roi,YOLO26l tuned | botsort | ROI,yola_road,upward,0.6,0.5,10.0,0.9036144578313253,0.09174311926605504
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.0,10.0,0.9748427672955975,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.0,10.0,0.9849397590361446,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.15,10.0,0.9748427672955975,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.15,10.0,0.9849397590361446,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.3,10.0,0.9748427672955975,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.3,10.0,0.9849397590361446,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.3,0.5,10.0,0.9748427672955975,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.3,0.5,10.0,0.9849397590361446,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.0,10.0,0.9874213836477987,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.0,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.15,10.0,0.9874213836477987,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.15,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.3,10.0,0.9874213836477987,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.3,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.4,0.5,10.0,0.9874213836477987,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.4,0.5,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.0,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.0,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.15,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.15,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.3,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.3,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.5,0.5,10.0,0.9937106918238994,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.5,0.5,10.0,0.9939759036144579,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.0,10.0,1.0,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.0,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.15,10.0,1.0,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.15,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.3,10.0,1.0,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.3,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,downward,0.6,0.5,10.0,1.0,
yola_road__yolo26l_tuned__bytetrack__full_frame,YOLO26l tuned | bytetrack | Full frame,yola_road,upward,0.6,0.5,10.0,0.9969879518072289,
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.3,0.0,10.0,0.2389937106918239,0.9449275362318841
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.3,0.0,10.0,1.0030120481927711,0.336
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.3,0.15,10.0,0.21069182389937108,0.9449275362318841
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.3,0.15,10.0,0.9789156626506024,0.3293172690763052
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.3,0.3,10.0,0.5,0.7744107744107744
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.3,0.3,10.0,0.6957831325301205,0.3020408163265306
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.3,0.5,10.0,0.8836477987421384,0.2079207920792079
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.3,0.5,10.0,0.8433734939759037,0.16740088105726872
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.4,0.0,10.0,0.24213836477987422,0.9449275362318841
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.4,0.0,10.0,0.9789156626506024,0.32258064516129037
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.4,0.15,10.0,0.2138364779874214,0.9449275362318841
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.4,0.15,10.0,0.9548192771084337,0.31578947368421056
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.4,0.3,10.0,0.5031446540880503,0.7744107744107744
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.4,0.3,10.0,0.6867469879518072,0.28806584362139914
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.4,0.5,10.0,0.8867924528301887,0.2079207920792079
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.4,0.5,10.0,0.8554216867469879,0.15929203539823011
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.5,0.0,10.0,0.24528301886792453,0.9476744186046512
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.5,0.0,10.0,0.9246987951807228,0.2809917355371901
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.5,0.15,10.0,0.22012578616352202,0.9476744186046512
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.5,0.15,10.0,0.9066265060240963,0.2738589211618258
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.5,0.3,10.0,0.5062893081761006,0.7770270270270271
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.5,0.3,10.0,0.6566265060240963,0.24472573839662448
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.5,0.5,10.0,0.889937106918239,0.19900497512437812
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.5,0.5,10.0,0.8825301204819277,0.12612612612612614
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.6,0.0,10.0,0.25157232704402516,0.9321533923303835
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.6,0.0,10.0,0.8765060240963856,0.22222222222222224
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.6,0.15,10.0,0.22641509433962265,0.9321533923303835
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.6,0.15,10.0,0.858433734939759,0.22222222222222224
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.6,0.3,10.0,0.5251572327044025,0.7602739726027398
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.6,0.3,10.0,0.6897590361445783,0.20689655172413796
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,downward,0.6,0.5,10.0,0.8930817610062893,0.19900497512437812
yola_road__yolo26l_tuned__bytetrack__roi,YOLO26l tuned | bytetrack | ROI,yola_road,upward,0.6,0.5,10.0,0.9036144578313253,0.10045662100456622
